text,label
"with mosh, will you be uploading this on codewithmosh.com soon?",neutral
i lots of voluntary effort your python tutorial now iam happy.when you are uploaded this video thank you significant other much. smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,positive
hi mosh let me tell you something. you are the best. fucking best. thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up,positive
"hey mosh, thank you man. i really appreciate what you are providing. it is just fantastic and significant other right to the point. brilliant job, i hope you will make a fortune very happy damet garm wink",positive
please make a video on java with angular2 or above using web api .(ide-eclipse and database-mysql),neutral
thank you sir for everything from your channel,positive
"here it is the waited thing ree into the pains old fart java, but with protection old fart master mosh",neutral
should .net developer take this course i have a question please advise,neutral
thnqq significant other mch sir.you a grt ok_hand ok_hand .you teach significant other well dat i do not hav any words to appreciate you.really osm you are.,positive
"thanks, i'm just learning java and english",neutral
thaks be right over,neutral
thank you significant other much for this video you are the best teacher i ever seen. smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes,positive
"make a video on it means see, it is also a programming language++ for beginners to advanced level?",neutral
you are great i what a slut eagerly waiting for it.please upload some theory lectures to get our basics clear.,positive
"i just finished your python course an wanted to learn java, i searched and boom! you showed up an hour ago. thanks mosh",positive
